Source,RunTag,Optimizer,Config,Mean_RMSE_All,Num_Chunks,Unstable_Chunks,Mean_RMSE_Stable,Std_RMSE_Stable,Stable_Chunks,Stability_Fraction,Warning_Count,OptimizerGroup
try_lasso_sr3,n2,SR3,L0_thr_1e-03_nu_0.001_tol_1e-07,0.08668637524197245,10939,1247,0.07368660952189585,0.055636377116328344,9692,0.8860042051375812,1247,SR3_l0
try_lasso_sr3,n2,SR3,L1_thr_1e-10_nu_1.0_tol_1e-06,0.03730681865090254,10939,3582,0.015550554512069006,0.020533801392012777,7357,0.6725477648779596,3582,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-10_nu_1.0_tol_1e-07,0.03730681865090254,10939,3582,0.015550554512069006,0.020533801392012777,7357,0.6725477648779596,3582,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-10_nu_0.001_tol_1e-06,0.037306818650902546,10939,3582,0.015550554512069008,0.020533801392012777,7357,0.6725477648779596,3582,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-10_nu_0.01_tol_1e-06,0.037306818650902546,10939,3582,0.015550554512069008,0.020533801392012777,7357,0.6725477648779596,3582,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-10_nu_0.01_tol_1e-07,0.037306818650902546,10939,3582,0.015550554512069008,0.020533801392012777,7357,0.6725477648779596,3582,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-10_nu_0.1_tol_1e-06,0.037306818650902546,10939,3582,0.015550554512069008,0.020533801392012777,7357,0.6725477648779596,3582,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-10_nu_0.1_tol_1e-07,0.037306818650902546,10939,3582,0.015550554512069008,0.020533801392012777,7357,0.6725477648779596,3582,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-10_nu_10_tol_1e-06,0.03730681865090258,10939,3582,0.015550554512069015,0.020533801392012777,7357,0.6725477648779596,3582,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-10_nu_10_tol_1e-07,0.03730681865090258,10939,3582,0.015550554512069015,0.020533801392012777,7357,0.6725477648779596,3582,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-10_nu_0.001_tol_1e-07,0.03730658001471386,10939,3582,0.015550554865095226,0.02053380384304078,7357,0.6725477648779596,3582,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-09_nu_0.01_tol_1e-06,0.03732706882673238,10939,3582,0.015556530641137283,0.020498283213381447,7357,0.6725477648779596,3582,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-09_nu_0.1_tol_1e-06,0.03732706882673238,10939,3582,0.015556530641137283,0.020498283213381447,7357,0.6725477648779596,3582,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-09_nu_0.1_tol_1e-07,0.03732706882673238,10939,3582,0.015556530641137283,0.020498283213381447,7357,0.6725477648779596,3582,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-09_nu_1.0_tol_1e-06,0.03732706882673238,10939,3582,0.015556530641137283,0.020498283213381447,7357,0.6725477648779596,3582,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-09_nu_1.0_tol_1e-07,0.03732706882673238,10939,3582,0.015556530641137283,0.020498283213381447,7357,0.6725477648779596,3582,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-09_nu_10_tol_1e-06,0.03732706882673238,10939,3582,0.015556530641137283,0.020498283213381447,7357,0.6725477648779596,3582,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-09_nu_10_tol_1e-07,0.03732706882673238,10939,3582,0.015556530641137283,0.020498283213381447,7357,0.6725477648779596,3582,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-09_nu_0.01_tol_1e-07,0.037327307267184154,10939,3582,0.015556555459461734,0.020498286314140787,7357,0.6725477648779596,3582,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-09_nu_0.001_tol_1e-06,0.03732781325459974,10939,3582,0.015556627050910607,0.020498353996418858,7357,0.6725477648779596,3582,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-09_nu_0.001_tol_1e-07,0.03732781325459974,10939,3582,0.015556627050910607,0.020498353996418858,7357,0.6725477648779596,3582,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-08_nu_0.1_tol_1e-06,0.03762838561125466,10939,3625,0.015642664564768188,0.020831036974271796,7314,0.6686168753999452,3625,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-08_nu_1.0_tol_1e-06,0.03762838561125466,10939,3625,0.015642664564768188,0.020831036974271796,7314,0.6686168753999452,3625,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-08_nu_1.0_tol_1e-07,0.03762838561125466,10939,3625,0.015642664564768188,0.020831036974271796,7314,0.6686168753999452,3625,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-08_nu_10_tol_1e-06,0.03762838561125466,10939,3625,0.015642664564768188,0.020831036974271796,7314,0.6686168753999452,3625,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-08_nu_10_tol_1e-07,0.03762838561125466,10939,3625,0.015642664564768188,0.020831036974271796,7314,0.6686168753999452,3625,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-08_nu_0.01_tol_1e-06,0.03763242910171379,10939,3625,0.015647263630089333,0.020847738949922482,7314,0.6686168753999452,3625,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-08_nu_0.01_tol_1e-07,0.037632430014133654,10939,3625,0.015647264293011758,0.020847741979476964,7314,0.6686168753999452,3625,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-08_nu_0.001_tol_1e-06,0.03762900112089333,10939,3624,0.015647348566954856,0.020844458704744544,7315,0.6687082914343175,3624,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-08_nu_0.001_tol_1e-07,0.03762900112089333,10939,3624,0.015647348566954856,0.020844458704744544,7315,0.6687082914343175,3624,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-08_nu_0.1_tol_1e-07,0.037617076643765256,10939,3624,0.01565084450074081,0.020851058560693872,7315,0.6687082914343175,3624,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-07_nu_0.1_tol_1e-06,0.04289662495549479,10939,4067,0.018767501464668993,0.0250917571447668,6872,0.6282109882073316,4067,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-07_nu_0.1_tol_1e-07,0.04291167565702758,10939,4067,0.018769007104609877,0.025188617993435317,6872,0.6282109882073316,4067,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-07_nu_1.0_tol_1e-06,0.04294062868573991,10939,4069,0.018785407160644543,0.025214671441480124,6870,0.6280281561385868,4069,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-07_nu_10_tol_1e-06,0.04294062868573991,10939,4069,0.018785407160644543,0.025214671441480124,6870,0.6280281561385868,4069,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-07_nu_10_tol_1e-07,0.04294062868573991,10939,4069,0.018785407160644543,0.025214671441480124,6870,0.6280281561385868,4069,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-07_nu_0.01_tol_1e-06,0.042936464242820625,10939,4072,0.018791236469127563,0.025125214008438482,6867,0.6277539080354694,4072,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-07_nu_0.01_tol_1e-07,0.04293646428252255,10939,4072,0.01879123653237197,0.0251252140352466,6867,0.6277539080354694,4072,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-07_nu_1.0_tol_1e-07,0.04293960498832655,10939,4065,0.01880330366207461,0.025239737483235762,6874,0.6283938202760764,4065,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-07_nu_0.001_tol_1e-06,0.043017785970557755,10939,4067,0.018827303010356296,0.02536955712189773,6872,0.6282109882073316,4067,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-07_nu_0.001_tol_1e-07,0.043017785970557755,10939,4067,0.018827303010356296,0.02536955712189773,6872,0.6282109882073316,4067,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-06_nu_0.1_tol_1e-07,0.04179226801546735,10939,3460,0.0228690152429743,0.02975027895553583,7479,0.6837005210713959,3460,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-06_nu_0.1_tol_1e-06,0.041804513164912634,10939,3459,0.022888120512476347,0.02979330594332127,7480,0.6837919371057684,3459,SR3_l1
try_lasso_sr3,n2,SR3,L1_thr_1e-06_nu_0.01_tol_1e-06,0.04189156249134212,10939,3436,0.022915031553663492,0.029601500865349486,7503,0.6858945058963343,3436,SR3_l1
